store,app_id,rating,title,content,user,date,thumbs_up,app_version,app_name,full_text,theme,is_feature_request,india_signal
play,com.mindsethealth.quit,1,,I cancelled my subscription and they're still trying to charge my card $69. I don't even show this subscription in my Google play account. very suspicious. and cannot reach support to address the issue.,Carrie,2023-09-10 01:42:32,5,7.3,Finito: Stop Smoking,. I cancelled my subscription and they're still trying to charge my card $69. I don't even show this subscription in my Google play account. very suspicious. and cannot reach support to address the issue.,paywall_pricing,False,False
play,com.mindsethealth.quit,1,,I cancelled my subscription and they're still trying to charge my card $69. I don't even show this subscription in my Google play account. very suspicious. and cannot reach support to address the issue.,Carrie,2023-09-10 01:42:32,5,7.3,Finito: Stop Smoking,. I cancelled my subscription and they're still trying to charge my card $69. I don't even show this subscription in my Google play account. very suspicious. and cannot reach support to address the issue.,subscription_issues,False,False
play,com.mindsethealth.quit,1,,I cancelled my subscription and they're still trying to charge my card $69. I don't even show this subscription in my Google play account. very suspicious. and cannot reach support to address the issue.,Carrie,2023-09-10 01:42:32,5,7.3,Finito: Stop Smoking,. I cancelled my subscription and they're still trying to charge my card $69. I don't even show this subscription in my Google play account. very suspicious. and cannot reach support to address the issue.,login_account,False,False
play,com.mindsethealth.quit,1,,I cancelled they charge my card anyway now I'm trying to get my money back and nobody will respond to me but they were sending me messages several times a day now suddenly nothing,Jenny Rogers,2023-08-09 04:34:55,1,6.1,Finito: Stop Smoking,. I cancelled they charge my card anyway now I'm trying to get my money back and nobody will respond to me but they were sending me messages several times a day now suddenly nothing,paywall_pricing,False,False
play,com.mindsethealth.quit,1,,Completely useless. Pure wishful thinking. no real tools or information to help you quit.,Richard Coulson,2023-07-31 20:51:11,0,6.1,Finito: Stop Smoking,. Completely useless. Pure wishful thinking. no real tools or information to help you quit.,content_quality,False,False
play,com.mindsethealth.quit,1,,They don't tell you at any time until billing you what the price is after 7 days. They ignore your requests to terminate. I am smoking more doing this before I started program.,Manfred Houdek,2023-07-26 05:30:19,1,6.1,Finito: Stop Smoking,. They don't tell you at any time until billing you what the price is after 7 days. They ignore your requests to terminate. I am smoking more doing this before I started program.,subscription_issues,False,False
play,com.mindsethealth.quit,1,,I think it's a scam,Vickie Miller,2023-07-19 06:46:30,0,6.1,Finito: Stop Smoking,. I think it's a scam,paywall_pricing,False,False
play,com.mindsethealth.quit,1,,"Can't manage subscription, money taken from account and can't get hold of anyone to get a refund. Furious",hester bennett,2023-07-16 15:24:31,1,6.1,Finito: Stop Smoking,". Can't manage subscription, money taken from account and can't get hold of anyone to get a refund. Furious",paywall_pricing,False,False
play,com.mindsethealth.quit,1,,"Can't manage subscription, money taken from account and can't get hold of anyone to get a refund. Furious",hester bennett,2023-07-16 15:24:31,1,6.1,Finito: Stop Smoking,". Can't manage subscription, money taken from account and can't get hold of anyone to get a refund. Furious",subscription_issues,False,False
play,com.mindsethealth.quit,1,,"Can't manage subscription, money taken from account and can't get hold of anyone to get a refund. Furious",hester bennett,2023-07-16 15:24:31,1,6.1,Finito: Stop Smoking,". Can't manage subscription, money taken from account and can't get hold of anyone to get a refund. Furious",login_account,False,False
play,com.mindsethealth.quit,1,,"UPDATE: Received a condescending email that everyone is busy and ""thanking"" me for my patience. Notified my credit card company - hopefully they will have time for them. P.S. I have been smoke free through my own efforts, not this app. Canceled my free trial after 5 days. Still got charged and messaged the team with a screenshot showing I canceled. No emails, no refund... I guess quitting is also in regards to customer service.",Melissa C,2023-07-14 21:09:58,5,,Finito: Stop Smoking,". UPDATE: Received a condescending email that everyone is busy and ""thanking"" me for my patience. Notified my credit card company - hopefully they will have time for them. P.S. I have been smoke free through my own efforts, not this app. Canceled my free trial after 5 days. Still got charged and messaged the team with a screenshot showing I canceled. No emails, no refund... I guess quitting is also in regards to customer service.",paywall_pricing,False,False
play,com.mindsethealth.quit,1,,"UPDATE: Received a condescending email that everyone is busy and ""thanking"" me for my patience. Notified my credit card company - hopefully they will have time for them. P.S. I have been smoke free through my own efforts, not this app. Canceled my free trial after 5 days. Still got charged and messaged the team with a screenshot showing I canceled. No emails, no refund... I guess quitting is also in regards to customer service.",Melissa C,2023-07-14 21:09:58,5,,Finito: Stop Smoking,". UPDATE: Received a condescending email that everyone is busy and ""thanking"" me for my patience. Notified my credit card company - hopefully they will have time for them. P.S. I have been smoke free through my own efforts, not this app. Canceled my free trial after 5 days. Still got charged and messaged the team with a screenshot showing I canceled. No emails, no refund... I guess quitting is also in regards to customer service.",subscription_issues,False,False
play,com.mindsethealth.quit,1,,"2 HOURS OF ONBOARDING, MONEY STEALING SCAM I HAVEN'T BEEN ABLE TO LOG IN SINCE THE ARDUOUS ONBOARDING I GAVE IT MY CREDIT CARD I AM SO HUMILIATED AND HORRIFIED THAT I FELL FOR THIS SCAM I'M SMOKING A CIGARETTE RIGHT NOW TRYING TO SORT IT OUT THE WHOLE THING IS TAKEN UP TO 5 HOURS OF MY LIFE AND IT'S ALL AUTOMATED BOTS ETC THAT GET BACK TO YOU IT'S VERY SCAMMY SAVE YOURSELF THERE OR SO MANY OTHER WAYS.",Hanny Ahern,2023-06-25 19:32:56,2,5.1,Finito: Stop Smoking,". 2 HOURS OF ONBOARDING, MONEY STEALING SCAM I HAVEN'T BEEN ABLE TO LOG IN SINCE THE ARDUOUS ONBOARDING I GAVE IT MY CREDIT CARD I AM SO HUMILIATED AND HORRIFIED THAT I FELL FOR THIS SCAM I'M SMOKING A CIGARETTE RIGHT NOW TRYING TO SORT IT OUT THE WHOLE THING IS TAKEN UP TO 5 HOURS OF MY LIFE AND IT'S ALL AUTOMATED BOTS ETC THAT GET BACK TO YOU IT'S VERY SCAMMY SAVE YOURSELF THERE OR SO MANY OTHER WAYS.",paywall_pricing,False,False
play,com.mindsethealth.quit,1,,"2 HOURS OF ONBOARDING, MONEY STEALING SCAM I HAVEN'T BEEN ABLE TO LOG IN SINCE THE ARDUOUS ONBOARDING I GAVE IT MY CREDIT CARD I AM SO HUMILIATED AND HORRIFIED THAT I FELL FOR THIS SCAM I'M SMOKING A CIGARETTE RIGHT NOW TRYING TO SORT IT OUT THE WHOLE THING IS TAKEN UP TO 5 HOURS OF MY LIFE AND IT'S ALL AUTOMATED BOTS ETC THAT GET BACK TO YOU IT'S VERY SCAMMY SAVE YOURSELF THERE OR SO MANY OTHER WAYS.",Hanny Ahern,2023-06-25 19:32:56,2,5.1,Finito: Stop Smoking,". 2 HOURS OF ONBOARDING, MONEY STEALING SCAM I HAVEN'T BEEN ABLE TO LOG IN SINCE THE ARDUOUS ONBOARDING I GAVE IT MY CREDIT CARD I AM SO HUMILIATED AND HORRIFIED THAT I FELL FOR THIS SCAM I'M SMOKING A CIGARETTE RIGHT NOW TRYING TO SORT IT OUT THE WHOLE THING IS TAKEN UP TO 5 HOURS OF MY LIFE AND IT'S ALL AUTOMATED BOTS ETC THAT GET BACK TO YOU IT'S VERY SCAMMY SAVE YOURSELF THERE OR SO MANY OTHER WAYS.",login_account,False,False
play,com.mindsethealth.quit,1,,charged for trial period and can't unsubscribe in app as it claims,Kristian Mitchell,2023-06-19 18:42:41,1,5.1,Finito: Stop Smoking,. charged for trial period and can't unsubscribe in app as it claims,paywall_pricing,False,False
play,com.mindsethealth.quit,1,,charged for trial period and can't unsubscribe in app as it claims,Kristian Mitchell,2023-06-19 18:42:41,1,5.1,Finito: Stop Smoking,. charged for trial period and can't unsubscribe in app as it claims,subscription_issues,False,False
play,com.mindsethealth.quit,1,,"I can't write about the app itself as I didn't actually use it with in the time frame as my father died unexpectedly. I found myself in the right place and tried to sign up for a year, following the instructions within the app. Sometime went wrong and I couldn't access, though I had been charged. I messaged about the problem within the app. They rarely reply. I have been promised a refund but again silence even after multiple messages over 2.5 weeks. Customer service is appalling!",Nicola Ozanne,2023-06-11 18:53:47,11,5.1,Finito: Stop Smoking,". I can't write about the app itself as I didn't actually use it with in the time frame as my father died unexpectedly. I found myself in the right place and tried to sign up for a year, following the instructions within the app. Sometime went wrong and I couldn't access, though I had been charged. I messaged about the problem within the app. They rarely reply. I have been promised a refund but again silence even after multiple messages over 2.5 weeks. Customer service is appalling!",paywall_pricing,False,False
play,com.mindsethealth.quit,1,,"I can't write about the app itself as I didn't actually use it with in the time frame as my father died unexpectedly. I found myself in the right place and tried to sign up for a year, following the instructions within the app. Sometime went wrong and I couldn't access, though I had been charged. I messaged about the problem within the app. They rarely reply. I have been promised a refund but again silence even after multiple messages over 2.5 weeks. Customer service is appalling!",Nicola Ozanne,2023-06-11 18:53:47,11,5.1,Finito: Stop Smoking,". I can't write about the app itself as I didn't actually use it with in the time frame as my father died unexpectedly. I found myself in the right place and tried to sign up for a year, following the instructions within the app. Sometime went wrong and I couldn't access, though I had been charged. I messaged about the problem within the app. They rarely reply. I have been promised a refund but again silence even after multiple messages over 2.5 weeks. Customer service is appalling!",login_account,False,False
